CUST_CODE,PROD_CODE,PROD,OPEN_DATE,BRANCH,GEO_LOC,PROVINCE,GENDER,LAST_TRANS_DATE,CURR_17,BAL_AFN_17,CURR_14,BAL_AFN_14,BAL_DIFF
4000690,21,Demand,9/14/2014,Aqcha,Urban,Jawzjan,M,6/3/2017,AFN,16.3,AFN,16.3,0
4000691,21,Demand,9/17/2014,Aqcha,Urban,Jawzjan,M,6/8/2017,AFN,4.01,AFN,4.01,0
4000695,21,Demand,9/27/2014,Aqcha,Urban,Jawzjan,M,6/20/2017,AFN,4.48,AFN,4.48,0
4000697,21,Demand,10/15/2014,Aqcha,Urban,Jawzjan,M,6/11/2017,AFN,1200,AFN,1200,0
4000701,21,Demand,9/27/2014,Aqcha,Urban,Jawzjan,M,6/29/2017,AFN,4087.28,AFN,4087.28,0
4000717,21,Demand,10/13/2014,Aqcha,Urban,Jawzjan,F,4/5/2017,AFN, -   ,AFN, -   ,0
4000721,21,Demand,10/13/2014,Aqcha,Urban,Jawzjan,M,6/17/2017,AFN,20.17,AFN,20.17,0
4000729,21,Demand,10/15/2014,Aqcha,Urban,Jawzjan,M,6/1/2017,AFN,48,AFN,48,0
4000763,21,Demand,12/16/2014,Aqcha,Urban,Jawzjan,M,4/5/2017,AFN, -   ,AFN, -   ,0
100015068,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,24-Jun-17,USD,19.75,USD,19.75,0
100015072,103,Demand,12/6/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,56.44,AFN,56.44,0
100015076,103,Demand,10/20/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,8055.73,USD,8055.73,0
100015078,103,Demand,9/18/2014,Taimani,Urban,Kabul,M,24-Jun-17,AFN, -   ,AFN, -   ,0
100015115,103,Demand,11/10/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,99.72,AFN,99.72,0
100015119,103,Demand,12/22/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,11.58,USD,11.58,0
100015128,103,Demand,11/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,11.8,AFN,11.8,0
100015139,103,Demand,10/9/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,612.81,USD,612.81,0
100015143,103,Demand,10/8/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,433.05,USD,433.05,0
100015154,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,35,AFN,35,0
100015157,103,Demand,10/22/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,23956.63,AFN,23956.63,0
100015158,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.39,AFN,0.39,0
100015202,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,7.73,AFN,7.73,0
100015203,103,Demand,12/15/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,376.54,USD,376.54,0
100015208,103,Demand,11/24/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,19.42,AFN,19.42,0
100015255,103,Demand,9/14/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,1.35,AFN,1.35,0
100015261,107,Demand,8/9/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,52.69,AFN,52.69,0
100015273,103,Demand,9/28/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,12.26,AFN,12.26,0
100015285,103,Demand,10/13/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,15,AFN,15,0
100015288,103,Demand,12/8/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,809.87,AFN,809.87,0
100015301,103,Demand,9/18/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,24.44,AFN,24.44,0
100015303,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,7.33,AFN,7.33,0
100015305,103,Demand,12/21/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,7.55,USD, -   ,7.55
100015344,103,Demand,11/13/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,17.36,AFN,17.36,0
100015345,103,Demand,11/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,10,AFN,10,0
100015352,103,Demand,9/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,20,AFN,20,0
100015357,103,Demand,11/10/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,67.62,AFN,67.62,0
100015372,103,Demand,12/8/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,2.79,AFN,2.79,0
100015374,103,Demand,10/20/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.42,AFN,0.42,0
100015380,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,1.14,AFN,1.14,0
100015386,103,Demand,9/18/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,165.33,AFN,165.33,0
100015409,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,81,AFN,81,0
100015422,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,205.51,AFN,205.51,0
100015425,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,16.46,AFN,16.46,0
100015429,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,6977.95,AFN,6977.95,0
100015433,103,Demand,10/22/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,9.99,AFN,9.99,0
100015438,103,Demand,10/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,57.88,USD,57.88,0
100015438,103,Demand,10/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,70.77,USD,57.88,12.89
100015450,103,Demand,9/17/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,471,AFN,471,0
100015451,103,Demand,11/15/2014,Taimani,Urban,Kabul,M,24-Jun-17,USD,57.2,USD,57.2,0
100015474,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,507.95,AFN,20,487.95
100015482,103,Demand,9/17/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,5.41,AFN, -   ,5.41
100015483,103,Demand,11/4/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,11.58,AFN,11.58,0
100015508,103,Demand,10/15/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,4.49,AFN,4.49,0
100015520,103,Demand,10/20/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.34,AFN,2.32,-1.98
100015520,103,Demand,10/22/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,2.32,AFN,2.32,0
100015530,103,Demand,10/9/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,1,AFN,101.14,-100.14
100015531,103,Demand,11/17/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,383.35,USD,383.35,0
100015533,103,Demand,12/9/2014,Taimani,Urban,Kabul,F,29-Jun-17,AFN,19164.75,AFN,19164.75,0
100015541,107,Demand,11/11/2010,Taimani,Urban,Kabul,M,20-Jun-17,AFN,9285.8,AFN,9285.8,0
100015554,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,3.82,AFN,3.82,0
100015555,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,80.12,AFN,80.12,0
100015558,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,668.66,AFN,668.66,0
100015561,103,Demand,10/12/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,1.17,AFN,1.17,0
100015580,107,Demand,5/11/2006,Taimani,Urban,Kabul,M,29-Jun-17,AFN,3.08,AFN,3.08,0
100015594,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,49.82,USD,20.43,29.39
100015600,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,307.77,AFN,4.05,303.72
100015607,103,Demand,12/6/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,1092.74,AFN,1092.74,0
100015625,103,Demand,10/16/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.6,AFN,0.6,0
100015631,103,Demand,12/20/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,9.53,AFN,9.53,0
100015639,103,Demand,12/6/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,7.8,AFN,7.8,0
100015648,103,Demand,10/1/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,20,AFN,20,0
100015650,103,Demand,11/17/2014,Taimani,Urban,Kabul,M,18-Jun-17,AFN,20.71,AFN,20.71,0
100015651,103,Demand,9/14/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,20.66,AFN,20.66,0
100015659,103,Demand,11/19/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.12,AFN,0.12,0
100015660,103,Demand,12/6/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,628,AFN,628,0
100015669,103,Demand,11/6/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,17897.04,AFN,17897.04,0
100015681,103,Demand,10/11/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,6.6,AFN,6.6,0
100015697,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,15.41,AFN,15.41,0
100015698,103,Demand,12/14/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,5,AFN,5,0
100015702,103,Demand,11/5/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,2.34,AFN,2.34,0
100015717,103,Demand,12/31/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,15,AFN,15,0
100015746,103,Demand,10/29/2014,Taimani,Urban,Kabul,F,29-Jun-17,AFN,125,AFN,125,0
100015749,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,10873.54,AFN,10873.54,0
100015766,103,Demand,10/1/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,8,AFN,8,0
100015791,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,18.48,AFN,18.48,0
100015796,103,Demand,9/16/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,9678.66,AFN,9678.66,0
100015798,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,5275.5,AFN,5275.5,0
100015823,103,Demand,11/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,24,AFN,24,0
100015834,103,Demand,12/29/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,21.74,AFN,21.74,0
100015849,103,Demand,12/16/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,7.12,AFN,7.12,0
100015888,103,Demand,12/18/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.42,AFN,0.42,0
100015894,103,Demand,10/18/2014,Taimani,Urban,Kabul,F,29-Jun-17,AFN,75.83,AFN,75.83,0
100015916,103,Demand,11/19/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,200.18,USD,200.18,0
100015923,103,Demand,12/6/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,1101.7,USD,1101.7,0
100015951,103,Demand,12/9/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,3.07,AFN,3.07,0
100015955,103,Demand,11/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,175,AFN,175,0
100015960,103,Demand,12/2/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,1319,AFN,1319,0
100015964,107,Demand,4/6/2006,Taimani,Urban,Kabul,M,20-Jun-17,AFN,9522.78,AFN,9522.78,0
100015979,103,Demand,11/22/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,4.52,AFN,4.52,0
100015992,103,Demand,10/19/2014,Taimani,Urban,Kabul,M,21-Jun-17,AFN, -   ,AFN, -   ,0
100016001,103,Demand,12/21/2014,Taimani,Urban,Kabul,M,15-Jun-17,USD,1.36,USD,1.36,0
100016002,103,Demand,12/31/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,50.23,AFN,50.23,0
100016014,103,Demand,11/1/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,15050,AFN,15050,0
100016019,103,Demand,11/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,35,AFN,35,0
100016035,103,Demand,12/17/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,3860,AFN,3860,0
100016039,103,Demand,9/16/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,783.04,USD,783.04,0
100016046,103,Demand,11/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,4.01,AFN,4.01,0
100016058,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,8.6,AFN,8.6,0
100016070,103,Demand,10/1/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,75,AFN,75,0
100016076,103,Demand,12/8/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,47.87,USD, -   ,47.87
100016091,103,Demand,11/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.48,AFN,0.48,0
100016124,103,Demand,12/8/2014,Taimani,Urban,Kabul,M,24-Jun-17,USD,59.24,USD,59.24,0
100016126,103,Demand,9/15/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,4.27,AFN,104.59,-100.32
100016166,103,Demand,11/10/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,77.27,AFN,77.27,0
100016210,103,Demand,9/13/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,10,AFN,10,0
100016215,103,Demand,12/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.24,AFN,0.24,0
100016219,103,Demand,10/11/2014,Taimani,Urban,Kabul,M,29-Jun-17,USD,17635.31,USD,17635.31,0
100016272,103,Demand,10/28/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,0.17,AFN,0.17,0
100016305,103,Demand,10/16/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,17.52,AFN,17.52,0
100016322,103,Demand,9/17/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,21.89,AFN,21.89,0
100016473,103,Demand,12/6/2014,Taimani,Urban,Kabul,F,29-Jun-17,AFN,8177.5,AFN,8177.5,0
100016489,103,Demand,10/13/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,3319,AFN,3319,0
100016500,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,65,AFN,65,0
100016553,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,9167.59,AFN,9167.59,0
100016554,103,Demand,10/16/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,227.68,AFN,227.68,0
100016625,103,Demand,11/15/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,2.54,AFN,2.54,0
100016687,103,Demand,11/19/2014,Taimani,Urban,Kabul,F,24-Jun-17,USD,66.73,USD,66.73,0
100016720,103,Demand,3/23/2013,Taimani,Urban,Kabul,M,29-Jun-17,AFN,23.97,AFN,23.97,0
100016755,103,Demand,11/22/2014,Taimani,Urban,Kabul,M,28-Jun-17,AFN, -   ,AFN, -   ,0
100016864,103,Demand,11/12/2014,Taimani,Urban,Kabul,M,28-Jun-17,AFN,12.53,AFN,12.53,0
100016911,103,Demand,10/28/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,1295.24,AFN, -   ,1295.24
100016987,103,Demand,10/16/2014,Taimani,Urban,Kabul,M,21-Jun-17,AFN,13.15,AFN,13.15,0
100017195,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,0.06,AFN,0.06,0
100017197,103,Demand,11/30/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,6.57,AFN,6.57,0
100017446,103,Demand,12/30/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,9.75,AFN,9.75,0
100017448,103,Demand,12/3/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,160.29,AFN,160.29,0
100017518,103,Demand,10/1/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,2.27,AFN,2.27,0
100017524,103,Demand,12/15/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,136.43,AFN,136.43,0
100017534,103,Demand,11/10/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,4.76,AFN,4.76,0
100017543,103,Demand,11/30/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,315,AFN,315,0
100017557,103,Demand,10/25/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,6.95,AFN,6.95,0
100017575,103,Demand,12/18/2014,Taimani,Urban,Kabul,F,15-Jun-17,AFN,1.29,AFN,1.29,0
100017590,103,Demand,11/19/2014,Taimani,Urban,Kabul,M,29-Jun-17,AFN,30,AFN,30,0
100017612,103,Demand,11/22/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,10,AFN,10,0
100017614,103,Demand,12/14/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,3.18,AFN,3.18,0
100017626,103,Demand,12/7/2014,Taimani,Urban,Kabul,M,15-Jun-17,AFN,1.17,AFN,1.17,0
